ville,date_extraction,date_observation,temperature_moy,temp_min,temp_max,humidite_moy,precipitation,vent_moyen,visibilite_moy,conditions,annee,mois,jour,saison,temp_ideale,peu_vent,peu_pluie,bonne_visibilite,score_meteo,periode_recommandee
Toulouse,2025-07-04 15:22:58,2022-12-17 12:00:00,5.5,4.0,7.0,89,0.0,13.7,15.3,Overcast,2022,12,17,Hiver,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2022-12-17 12:00:00,4.0,1.4,8.0,77,0.0,26.3,15.7,Clear,2022,12,17,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2022-12-17 12:00:00,-2.7,-4.0,-1.1,87,0.0,19.2,10.4,Overcast,2022,12,17,Hiver,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2022-12-17 12:00:00,-1.8,-4.1,-0.6,87,0.0,12.4,7.2,Partially cloudy,2022,12,17,Hiver,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2022-12-18 12:00:00,-1.8,-5.3,3.7,86,2.066,16.0,8.0,Rain,2022,12,18,Hiver,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2022-12-18 12:00:00,7.7,2.4,11.7,87,0.0,28.5,17.0,Partially cloudy,2022,12,18,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2022-12-18 12:00:00,3.9,-2.7,10.7,79,0.008,25.4,21.6,Rain,2022,12,18,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2022-12-18 12:00:00,9.6,6.8,14.2,66,0.0,26.7,32.5,Partially cloudy,2022,12,18,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2022-12-18 12:00:00,8.1,1.3,15.0,81,0.012,22.9,20.4,Rain,2022,12,18,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2022-12-19 12:00:00,9.6,7.1,12.2,67,0.001,23.2,29.5,Rain,2022,12,19,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2022-12-19 12:00:00,13.1,10.5,16.5,80,0.002,27.6,23.4,Rain,2022,12,19,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2022-12-19 12:00:00,12.7,10.3,15.0,69,0.0,44.3,50.0,Partially cloudy,2022,12,19,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2022-12-19 12:00:00,8.6,4.2,12.3,80,0.727,18.6,23.9,Rain,2022,12,19,Hiver,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2022-12-19 12:00:00,13.6,11.5,15.5,79,0.072,23.2,31.0,Rain,2022,12,19,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2022-12-20 12:00:00,13.3,12.1,14.7,83,0.0,26.4,25.7,Partially cloudy,2022,12,20,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2022-12-20 12:00:00,15.1,13.7,16.7,82,0.0,25.7,31.3,Overcast,2022,12,20,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2022-12-20 12:00:00,14.3,13.6,15.0,66,0.0,47.6,51.4,Overcast,2022,12,20,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2022-12-20 12:00:00,11.2,10.5,12.0,84,5.224,17.0,19.2,Rain,2022,12,20,Hiver,False,True,False,True,40,False
Nice,2025-07-04 15:22:58,2022-12-20 12:00:00,11.3,9.1,15.2,73,0.201,22.9,26.8,Rain,2022,12,20,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2022-12-21 12:00:00,10.5,7.9,12.3,93,7.227,21.8,17.5,Rain,2022,12,21,Hiver,False,False,False,True,20,False
Lyon,2025-07-04 15:22:58,2022-12-21 12:00:00,13.0,11.2,15.8,80,2.15,24.4,38.1,Rain,2022,12,21,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2022-12-21 12:00:00,13.6,8.7,15.9,92,3.767,23.5,15.5,Rain,2022,12,21,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2022-12-21 12:00:00,11.3,10.4,12.3,86,5.561,21.9,19.1,Rain,2022,12,21,Hiver,False,False,False,True,20,False
Toulouse,2025-07-04 15:22:58,2022-12-21 12:00:00,12.9,10.2,17.9,84,0.457,10.2,16.8,Rain,2022,12,21,Hiver,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2022-12-22 12:00:00,13.0,8.0,18.1,81,0.365,13.6,24.4,Rain,2022,12,22,Hiver,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2022-12-22 12:00:00,12.4,11.0,14.1,89,7.322,26.8,13.5,Rain,2022,12,22,Hiver,False,False,False,True,20,False
Lyon,2025-07-04 15:22:58,2022-12-22 12:00:00,11.9,10.5,15.0,78,2.464,24.2,35.6,Rain,2022,12,22,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2022-12-22 12:00:00,10.5,6.2,14.9,91,0.161,12.4,11.5,Rain,2022,12,22,Hiver,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2022-12-22 12:00:00,11.1,8.7,15.3,81,0.007,22.4,30.9,Rain,2022,12,22,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2022-12-23 12:00:00,12.6,9.3,18.3,89,0.0,10.9,19.2,Overcast,2022,12,23,Hiver,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2022-12-23 12:00:00,11.3,8.3,15.8,80,0.0,21.4,29.6,Partially cloudy,2022,12,23,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2022-12-23 12:00:00,13.1,8.9,18.7,84,0.081,10.7,21.4,Rain,2022,12,23,Hiver,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2022-12-23 12:00:00,12.9,10.9,15.0,84,2.339,19.0,36.8,Rain,2022,12,23,Hiver,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2022-12-23 12:00:00,13.5,11.7,15.3,87,3.17,21.3,20.0,Rain,2022,12,23,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2022-12-24 12:00:00,11.6,8.5,13.8,93,2.078,10.0,13.9,Rain,2022,12,24,Hiver,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2022-12-24 12:00:00,11.6,9.0,16.0,84,0.0,19.8,24.5,Partially cloudy,2022,12,24,Hiver,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2022-12-24 12:00:00,11.4,7.8,18.8,89,0.0,8.6,14.1,Partially cloudy,2022,12,24,Hiver,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2022-12-24 12:00:00,11.2,6.0,19.0,86,0.072,13.2,15.6,Rain,2022,12,24,Hiver,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2022-12-24 12:00:00,10.8,10.2,11.5,89,0.638,14.5,15.2,Rain,2022,12,24,Hiver,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2022-12-25 12:00:00,10.7,6.6,16.2,84,0.031,30.1,25.2,Rain,2022,12,25,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2022-12-25 12:00:00,12.8,9.8,16.1,81,0.0,19.7,23.7,Partially cloudy,2022,12,25,Hiver,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2022-12-25 12:00:00,11.4,7.8,15.1,86,0.013,22.7,18.1,Rain,2022,12,25,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2022-12-25 12:00:00,11.6,10.0,13.3,88,0.064,19.4,16.3,Rain,2022,12,25,Hiver,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2022-12-25 12:00:00,12.5,6.9,18.5,84,0.0,23.5,20.6,Partially cloudy,2022,12,25,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2022-12-26 12:00:00,12.9,9.0,17.9,86,0.0,13.8,18.1,Partially cloudy,2022,12,26,Hiver,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2022-12-26 12:00:00,11.0,7.2,14.3,86,2.056,23.1,22.3,Rain,2022,12,26,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2022-12-26 12:00:00,11.0,6.2,16.9,88,0.076,13.7,10.3,Rain,2022,12,26,Hiver,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2022-12-26 12:00:00,13.1,10.9,16.9,77,0.0,19.7,23.7,Partially cloudy,2022,12,26,Hiver,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2022-12-26 12:00:00,9.9,5.7,12.5,80,1.245,21.2,24.6,Rain,2022,12,26,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2022-12-27 12:00:00,6.6,2.6,11.6,89,0.006,9.9,19.1,Rain,2022,12,27,Hiver,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2022-12-27 12:00:00,12.0,8.9,17.5,77,0.0,24.5,23.2,Clear,2022,12,27,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2022-12-27 12:00:00,6.3,3.8,9.9,84,0.0,17.8,22.8,Partially cloudy,2022,12,27,Hiver,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2022-12-27 12:00:00,10.9,6.9,13.6,93,0.458,7.0,8.9,Rain,2022,12,27,Hiver,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2022-12-27 12:00:00,9.7,6.0,15.1,85,0.191,18.7,18.2,Rain,2022,12,27,Hiver,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2022-12-28 12:00:00,6.1,-0.4,11.5,83,0.0,25.1,27.4,Partially cloudy,2022,12,28,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2022-12-28 12:00:00,9.4,3.1,15.7,84,0.031,15.2,21.8,Rain,2022,12,28,Hiver,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2022-12-28 12:00:00,10.2,8.5,11.4,86,1.353,28.6,22.2,Rain,2022,12,28,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2022-12-28 12:00:00,8.7,4.0,13.7,92,0.002,25.9,10.0,Rain,2022,12,28,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2022-12-28 12:00:00,10.6,7.6,15.3,61,0.001,26.6,23.7,Rain,2022,12,28,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2022-12-29 12:00:00,10.7,8.7,14.7,89,1.182,14.0,15.7,Rain,2022,12,29,Hiver,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2022-12-29 12:00:00,13.3,11.5,15.8,84,0.0,17.5,20.2,Overcast,2022,12,29,Hiver,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2022-12-29 12:00:00,10.1,6.8,11.8,79,5.221,30.0,22.4,Rain,2022,12,29,Hiver,False,False,False,True,20,False
Lyon,2025-07-04 15:22:58,2022-12-29 12:00:00,11.4,8.7,14.1,77,4.544,29.7,31.0,Rain,2022,12,29,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2022-12-29 12:00:00,11.8,9.2,15.2,64,0.0,22.3,26.5,Partially cloudy,2022,12,29,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2022-12-30 12:00:00,10.1,5.3,14.8,92,1.948,28.8,15.8,Rain,2022,12,30,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2022-12-30 12:00:00,12.3,9.9,16.0,80,0.578,19.9,24.0,Rain,2022,12,30,Hiver,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2022-12-30 12:00:00,10.0,5.4,12.8,87,4.598,30.3,19.9,Rain,2022,12,30,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2022-12-30 12:00:00,12.0,9.0,16.3,84,0.458,19.8,19.6,Rain,2022,12,30,Hiver,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2022-12-30 12:00:00,12.2,9.6,15.4,88,0.012,9.1,14.1,Rain,2022,12,30,Hiver,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2022-12-31 12:00:00,14.4,11.5,17.1,68,0.004,37.7,50.6,Rain,2022,12,31,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2022-12-31 12:00:00,13.7,9.0,19.3,80,0.012,30.4,24.4,Rain,2022,12,31,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2022-12-31 12:00:00,15.1,14.6,15.9,70,0.261,29.3,26.1,Rain,2022,12,31,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2022-12-31 12:00:00,13.0,11.8,15.1,86,0.0,29.9,16.5,Partially cloudy,2022,12,31,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2022-12-31 12:00:00,12.5,9.0,16.7,78,0.0,18.4,21.8,Partially cloudy,2022,12,31,Hiver,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2023-01-01 12:00:00,13.7,12.2,15.8,83,0.072,32.8,17.7,Rain,2023,1,1,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2023-01-01 12:00:00,13.5,11.1,15.8,83,0.023,15.9,17.1,Rain,2023,1,1,Hiver,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2023-01-01 12:00:00,13.1,11.4,14.9,74,1.03,25.6,23.6,Rain,2023,1,1,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2023-01-01 12:00:00,14.9,12.1,17.8,78,0.031,26.7,23.6,Rain,2023,1,1,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2023-01-01 12:00:00,15.2,14.1,17.1,60,0.0,43.6,43.8,Partially cloudy,2023,1,1,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2023-01-02 12:00:00,10.7,7.3,14.2,85,3.365,19.5,21.9,Rain,2023,1,2,Hiver,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2023-01-02 12:00:00,13.2,10.7,16.2,81,0.001,25.0,21.4,Rain,2023,1,2,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2023-01-02 12:00:00,12.4,10.0,13.9,83,0.075,34.5,26.2,Rain,2023,1,2,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2023-01-02 12:00:00,14.2,11.5,17.8,75,0.0,22.8,26.5,Overcast,2023,1,2,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2023-01-02 12:00:00,13.0,9.0,15.0,68,9.562,38.9,34.0,Rain,2023,1,2,Hiver,False,False,False,True,20,False
Nice,2025-07-04 15:22:58,2023-01-03 12:00:00,13.7,11.8,16.2,79,0.022,17.6,21.2,Rain,2023,1,3,Hiver,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2023-01-03 12:00:00,9.7,5.7,13.6,89,0.0,8.7,16.9,Partially cloudy,2023,1,3,Hiver,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2023-01-03 12:00:00,8.2,3.1,11.8,90,1.346,12.0,23.7,Rain,2023,1,3,Hiver,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2023-01-03 12:00:00,7.6,5.6,9.6,92,0.575,21.5,17.0,Rain,2023,1,3,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2023-01-03 12:00:00,11.3,7.2,14.4,91,0.158,15.6,15.8,Rain,2023,1,3,Hiver,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2023-01-04 12:00:00,11.7,9.8,13.5,90,0.976,25.2,20.5,Rain,2023,1,4,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2023-01-04 12:00:00,5.7,3.4,11.1,94,0.013,7.3,3.9,Rain,2023,1,4,Hiver,False,True,True,False,50,False
Lyon,2025-07-04 15:22:58,2023-01-04 12:00:00,5.3,-0.5,9.7,92,0.008,7.8,8.9,Rain,2023,1,4,Hiver,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2023-01-04 12:00:00,12.7,10.5,17.0,78,0.0,19.6,24.3,Partially cloudy,2023,1,4,Hiver,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2023-01-04 12:00:00,8.4,5.2,13.3,86,0.05,17.8,15.3,Rain,2023,1,4,Hiver,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2023-01-05 12:00:00,12.5,11.3,13.6,85,0.395,20.3,23.9,Rain,2023,1,5,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2023-01-05 12:00:00,8.8,5.3,13.0,78,0.002,8.9,20.6,Rain,2023,1,5,Hiver,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2023-01-05 12:00:00,10.6,5.8,16.8,80,0.0,28.1,27.1,Clear,2023,1,5,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2023-01-05 12:00:00,12.1,9.0,17.5,73,0.0,22.5,23.5,Partially cloudy,2023,1,5,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2023-01-05 12:00:00,9.7,8.3,11.6,93,0.43,9.2,11.3,Rain,2023,1,5,Hiver,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2023-01-06 12:00:00,7.1,3.3,11.3,89,0.0,7.4,13.8,Partially cloudy,2023,1,6,Hiver,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2023-01-06 12:00:00,11.4,8.6,14.9,72,0.0,23.1,27.8,Partially cloudy,2023,1,6,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2023-01-06 12:00:00,10.0,9.2,10.9,92,1.249,8.3,20.4,Rain,2023,1,6,Hiver,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2023-01-06 12:00:00,11.4,10.4,13.2,84,0.006,18.5,25.5,Rain,2023,1,6,Hiver,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2023-01-06 12:00:00,9.9,5.3,14.0,86,0.043,9.1,15.4,Rain,2023,1,6,Hiver,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2023-01-07 12:00:00,10.0,7.6,11.0,79,0.99,25.7,25.2,Rain,2023,1,7,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2023-01-07 12:00:00,10.6,4.7,13.9,82,0.013,26.3,19.8,Rain,2023,1,7,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2023-01-07 12:00:00,12.9,9.7,15.5,81,0.0,25.0,26.4,Overcast,2023,1,7,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2023-01-07 12:00:00,13.0,11.1,15.7,71,0.388,26.2,24.0,Rain,2023,1,7,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2023-01-07 12:00:00,11.3,7.7,13.8,72,0.0,41.0,45.6,Partially cloudy,2023,1,7,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2023-01-08 12:00:00,12.0,10.2,13.1,75,0.891,36.8,40.2,Rain,2023,1,8,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2023-01-08 12:00:00,9.5,7.2,11.0,83,0.639,24.3,24.3,Rain,2023,1,8,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2023-01-08 12:00:00,13.9,10.3,15.7,82,0.65,28.8,20.1,Rain,2023,1,8,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2023-01-08 12:00:00,10.3,9.3,12.2,87,26.723,20.4,13.4,Rain,2023,1,8,Hiver,False,False,False,True,20,False
Toulouse,2025-07-04 15:22:58,2023-01-08 12:00:00,10.4,8.7,11.9,91,3.805,18.6,11.4,Rain,2023,1,8,Hiver,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2023-01-09 12:00:00,7.7,6.1,10.5,70,1.095,27.3,52.5,Rain,2023,1,9,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2023-01-09 12:00:00,13.1,10.1,17.8,52,0.037,40.4,32.9,Rain,2023,1,9,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2023-01-09 12:00:00,7.1,5.7,9.0,78,3.435,26.7,23.1,Rain,2023,1,9,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2023-01-09 12:00:00,8.7,7.6,10.0,83,7.673,34.5,24.0,Rain,2023,1,9,Hiver,False,False,False,True,20,False
Marseille,2025-07-04 15:22:58,2023-01-09 12:00:00,10.7,7.8,13.7,70,0.0,44.5,26.8,Partially cloudy,2023,1,9,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2023-01-10 12:00:00,7.0,4.2,11.6,91,1.872,20.5,17.0,Rain,2023,1,10,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2023-01-10 12:00:00,9.2,6.8,12.8,61,0.0,41.0,28.7,Clear,2023,1,10,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2023-01-10 12:00:00,7.0,3.5,9.6,72,0.029,13.0,43.1,Rain,2023,1,10,Hiver,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2023-01-10 12:00:00,12.2,9.6,17.2,36,0.0,42.4,34.9,Clear,2023,1,10,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2023-01-10 12:00:00,9.2,5.8,14.4,78,0.12,19.8,19.6,Rain,2023,1,10,Hiver,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2023-01-11 12:00:00,10.1,7.0,15.1,56,0.0,23.2,31.4,Partially cloudy,2023,1,11,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2023-01-11 12:00:00,7.1,3.3,11.8,92,1.683,18.7,15.7,Rain,2023,1,11,Hiver,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2023-01-11 12:00:00,8.3,2.0,13.4,74,0.0,33.9,26.7,Partially cloudy,2023,1,11,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2023-01-11 12:00:00,6.6,2.1,8.1,82,1.212,10.3,27.9,Rain,2023,1,11,Hiver,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2023-01-11 12:00:00,10.8,9.4,12.1,81,3.171,23.2,20.9,Rain,2023,1,11,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2023-01-12 12:00:00,6.1,1.6,11.5,86,0.0,11.1,19.9,Partially cloudy,2023,1,12,Hiver,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2023-01-12 12:00:00,9.9,6.5,14.6,71,0.0,32.9,28.5,Partially cloudy,2023,1,12,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2023-01-12 12:00:00,7.4,2.8,13.8,85,0.013,14.2,15.0,Rain,2023,1,12,Hiver,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2023-01-12 12:00:00,10.1,7.1,15.1,67,0.0,24.2,27.1,Partially cloudy,2023,1,12,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2023-01-12 12:00:00,10.6,9.2,11.7,84,0.657,26.0,20.0,Rain,2023,1,12,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2023-01-13 12:00:00,9.4,7.5,11.2,77,2.573,25.4,22.6,Rain,2023,1,13,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2023-01-13 12:00:00,9.5,7.2,14.3,67,0.0,22.1,26.8,Partially cloudy,2023,1,13,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2023-01-13 12:00:00,8.4,4.9,11.1,82,0.649,15.8,38.3,Rain,2023,1,13,Hiver,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2023-01-13 12:00:00,9.1,4.6,15.3,79,0.051,29.2,23.7,Rain,2023,1,13,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2023-01-13 12:00:00,9.1,5.1,14.2,86,0.136,27.3,19.5,Rain,2023,1,13,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2023-01-14 12:00:00,7.3,2.1,13.9,87,0.011,12.7,15.7,Rain,2023,1,14,Hiver,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2023-01-14 12:00:00,10.2,7.9,12.3,90,8.539,31.3,15.1,Rain,2023,1,14,Hiver,False,False,False,True,20,False
Nice,2025-07-04 15:22:58,2023-01-14 12:00:00,10.2,7.0,15.1,60,0.0,27.2,29.7,Partially cloudy,2023,1,14,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2023-01-14 12:00:00,8.5,3.3,14.1,75,0.0,27.1,29.2,Partially cloudy,2023,1,14,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2023-01-14 12:00:00,7.5,3.2,10.8,76,0.683,24.0,35.6,Rain,2023,1,14,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2023-01-15 12:00:00,6.8,3.8,9.6,88,0.807,29.9,20.8,Rain,2023,1,15,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2023-01-15 12:00:00,7.5,2.7,10.8,75,4.156,31.5,46.2,Rain,2023,1,15,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2023-01-15 12:00:00,8.7,5.9,12.9,78,0.0,29.3,26.4,Partially cloudy,2023,1,15,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2023-01-15 12:00:00,9.9,7.0,14.8,70,0.0,24.0,31.5,Partially cloudy,2023,1,15,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2023-01-15 12:00:00,7.2,5.7,8.9,76,2.378,32.6,24.9,Rain,2023,1,15,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2023-01-16 12:00:00,5.4,3.5,6.7,84,6.278,33.9,20.8,Rain,2023,1,16,Hiver,False,False,False,True,20,False
Toulouse,2025-07-04 15:22:58,2023-01-16 12:00:00,5.8,2.2,8.7,86,6.738,31.1,19.4,Rain,2023,1,16,Hiver,False,False,False,True,20,False
Nice,2025-07-04 15:22:58,2023-01-16 12:00:00,9.1,6.0,12.6,62,0.036,43.2,27.6,Rain,2023,1,16,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2023-01-16 12:00:00,7.5,2.7,11.8,77,0.308,29.7,31.7,Rain,2023,1,16,Hiver,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2023-01-16 12:00:00,5.3,2.0,8.6,71,0.168,39.4,50.9,Rain,2023,1,16,Hiver,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2023-01-17 12:00:00,2.4,0.7,3.8,91,0.6,17.6,15.2,Rain,2023,1,17,Hiver,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2023-01-17 12:00:00,5.4,2.3,9.8,75,2.211,33.6,48.6,Rain,2023,1,17,Hiver,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2023-01-17 12:00:00,7.8,5.6,10.0,80,0.745,32.1,32.6,Rain,2023,1,17,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2023-01-17 12:00:00,9.5,6.2,12.7,61,0.009,31.4,31.9,Rain,2023,1,17,Hiver,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2023-01-17 12:00:00,5.6,3.8,7.7,89,19.335,37.0,22.3,Rain,2023,1,17,Hiver,False,False,False,True,20,False
Lyon,2025-07-04 15:22:58,2023-01-18 12:00:00,1.6,-1.3,2.9,83,0.913,26.7,33.9,Snow,2023,1,18,Hiver,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2023-01-18 12:00:00,8.3,4.0,13.0,54,0.0,29.0,33.0,Partially cloudy,2023,1,18,Hiver,False,False,True,True,50,False
